Forrest Gregg,Head Coach,Green Bay Packers,1987,https://en.wikipedia.com/wiki/Forrest_Gregg
George Sefcik,Quarterbacks,Green Bay Packers,1987,https://en.wikipedia.com/wiki/George_Sefcik
Willie Peete,Offensive Backs,Green Bay Packers,1987,
Tom Coughlin,Receivers/Passing Game,Green Bay Packers,1987,https://en.wikipedia.com/wiki/Tom_Coughlin
Virgil Knight,Offensive Line,Green Bay Packers,1987,
Jerry Wampfler,Offensive Line,Green Bay Packers,1987,https://en.wikipedia.com/wiki/Jerry_Wampfler
Dick Modzelewski,Defensive Coordinator/Defensive Line,Green Bay Packers,1987,https://en.wikipedia.com/wiki/Dick_Modzelewski
Dale Lindsey,Linebackers,Green Bay Packers,1987,https://en.wikipedia.com/wiki/Dale_Lindsey
Dick Jauron,Defensive Backs,Green Bay Packers,1987,https://en.wikipedia.com/wiki/Dick_Jauron
Willie Peete,Special Teams,Green Bay Packers,1987,
Virgil Knight,Strength and Conditioning,Green Bay Packers,1987,
Bud Adams,Owner/Chairman of the Board/President,Houston Oilers,1987,https://en.wikipedia.com/wiki/Bud_Adams
Ladd Herzeg,Executive Vice President/General Manager,Houston Oilers,1987,https://en.wikipedia.com/wiki/Ladd_Herzeg
Jerry Glanville,Head Coach,Houston Oilers,1987,https://en.wikipedia.com/wiki/Jerry_Glanville
June Jones,Quarterbacks,Houston Oilers,1987,https://en.wikipedia.com/wiki/June_Jones
Dick Jamieson,Running Backs,Houston Oilers,1987,https://en.wikipedia.com/wiki/Dick_Jamieson
Milt Jackson,Receivers,Houston Oilers,1987,
Miller McCalmon,Tight Ends,Houston Oilers,1987,
Kim Helton,Offensive Line,Houston Oilers,1987,https://en.wikipedia.com/wiki/Kim_Helton
Doug Shively,Defensive Line,Houston Oilers,1987,https://en.wikipedia.com/wiki/Doug_Shively
Floyd Reese,Linebackers,Houston Oilers,1987,https://en.wikipedia.com/wiki/Floyd_Reese
Tom Bettis,Secondary,Houston Oilers,1987,https://en.wikipedia.com/wiki/Tom_Bettis
Miller McCalmon,Special Teams,Houston Oilers,1987,
Steve Watterson,Strength and Rehabilitation,Houston Oilers,1987,
Lamar Hunt,Founder,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Lamar_Hunt
Jack Steadman,President,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Jack_Steadman
Jim Schaaf,Vice President/General Manager,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Jim_Schaaf
Whitey Dovell,Director of Pro Personnel,Kansas City Chiefs,1987,
Les Miller,Director of College Scouting,Kansas City Chiefs,1987,
Greg Mohns,Coordinator of College Scouting,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Greg_Mohns
Frank Gansz,Head Coach,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Frank_Gansz
Homer Smith,Offensive Coordinator/Quarterbacks,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Homer_Smith_(American_football)
Billie Matthews,Running Backs,Kansas City Chiefs,1987,https://en.wikipedia.com/w/index.php?title=Billie_Matthews&amp;action=edit&amp;redlink=1
Dick Wood,Wide Receivers,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Dick_Wood
Carl Mauck,Offensive Line,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Carl_Mauck
JD Helm,Offensive Quality Control/Tight Ends,Kansas City Chiefs,1987,https://en.wikipedia.com/w/index.php?title=JD_Helm&amp;action=edit&amp;redlink=1
John Paul Young,Defensive Coordinator/Linebackers,Kansas City Chiefs,1987,https://en.wikipedia.com/w/index.php?title=John_Paul_Young_(American_football)&amp;action=edit&amp;redlink=1
Don Lawrence,Defensive Line,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Don_Lawrence_(American_football)
Dave Brazil,Defensive Backs,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Dave_Brazil_(American_football)
Mark Hatley,Defensive Quality Control/Linebackers,Kansas City Chiefs,1987,https://en.wikipedia.com/w/index.php?title=Mark_Hatley&amp;action=edit&amp;redlink=1
Ed Beckman,Special Teams,Kansas City Chiefs,1987,https://en.wikipedia.com/wiki/Ed_Beckman
CT Hewgley,Strength and Conditioning Coordinator,Kansas City Chiefs,1987,https://en.wikipedia.com/w/index.php?title=CT_Hewgley&amp;action=edit&amp;redlink=1
Al Davis,President of the General Partner,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Al_Davis
Al LoCasale,Executive Assistant,Los Angeles Raiders,1987,
Ron Wolf,Personnel Operations,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Ron_Wolf
John Herrera,Senior Executive,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/John_Herrera_(gridiron_football)
Tom Flores,Head Coach,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Tom_Flores
Larry Kennan,Quarterbacks,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Larry_Kennan
Joe Scannella,Offensive Backs,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Joe_Scannella
Tom Walsh,Receivers,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Tom_Walsh_(American_football)
Bob Mischak,Tight Ends,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Bob_Mischak
Sam Boghosian,Offensive Line,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Sam_Boghosian
Art Shell,Offensive Line,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Art_Shell
Terry Robiskie,Coaches Assistant,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Terry_Robiskie
Earl Leggett,Defensive Line,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Earl_Leggett
Sam Gruneisen,Linebackers,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Sam_Gruneisen
Charlie Sumner,Linebackers,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Charlie_Sumner
Willie Brown,Defensive Backs,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Willie_Brown_(American_football)
Jimmy Warren,Defensive Backs,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Jimmy_Warren
Ray Willsey,Special Teams,Los Angeles Raiders,1987,https://en.wikipedia.com/wiki/Ray_Willsey
Georgia Frontiere,Owner/President,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Georgia_Frontiere
John Shaw,Vice President of Finance,Los Angeles Rams,1987,
Jay Zygmunt,General Counsel,Los Angeles Rams,1987,
Jack Faulkner,Administrator of Football Operations,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Jack_Faulkner
Dick Beam,Director of Operations,Los Angeles Rams,1987,
John Math,Director of Player Personnel,Los Angeles Rams,1987,
John Robinson,Head Coach,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/John_Robinson_(American_football_coach)
Ernie Zampese,Offensive Coordinator,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Ernie_Zampese
Dick Coury,Quarterbacks,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Dick_Coury
Gil Haskell,Running Backs,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Gil_Haskell
Norv Turner,Tight Ends/Wide Receivers,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Norv_Turner
Hudson Houck,Offensive Line,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Hudson_Houck
Fritz Shurmur,Defensive Coordinator/Inside Linebackers,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Fritz_Shurmur
Marv Goux,Defensive Line,Los Angeles Rams,1987,https://en.wikipedia.com/w/index.php?title=Marv_Goux&amp;action=edit&amp;redlink=1
Larry Brooks,Assistant Defensive Line,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Larry_Brooks
Fred Whittingham,Outside Linebackers,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Fred_Whittingham
Steve Shafer,Defensive Backs,Los Angeles Rams,1987,https://en.wikipedia.com/wiki/Steve_Shafer_(Canadian_football)
Artie Gigantino,Special Teams,Los Angeles Rams,1987,
Joe Robbie,President,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Joe_Robbie
Mike Robbie,Executive Vice President/General Manager,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Mike_Robbie
Don Shula,Vice President,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Don_Shula
Chuck Connor,Director of Player Personnel,Miami Dolphins,1987,
Charley Winner,Director of Pro Scouting,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Charley_Winner
Don Shula,Head Coach,Miami Dolphins,1987,
David Shula,Assistant Head Coach,Miami Dolphins,1987,https://en.wikipedia.com/wiki/David_Shula
David Shula,Quarterbacks/Receivers,Miami Dolphins,1987,
Carl Taseff,Offensive Backs,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Carl_Taseff
Mike Westhoff,Tight Ends,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Mike_Westhoff
John Sandusky,Offensive Line,Miami Dolphins,1987,https://en.wikipedia.com/wiki/John_Sandusky
Tom Olivadotti,Defense,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Tom_Olivadotti
Dan Sekanovich,Defensive Line,Miami Dolphins,1987,
Chuck Studley,Linebackers,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Chuck_Studley
Mel Phillips,Defensive Backs,Miami Dolphins,1987,https://en.wikipedia.com/wiki/Mel_Phillips
Mike Westhoff,Special Teams,Miami Dolphins,1987,
Junior Wade,Strength and Conditioning,Miami Dolphins,1987,
"Wheelock Whitney, Jr.",President,Minnesota Vikings,1987,"https://en.wikipedia.com/wiki/Wheelock_Whitney,_Jr."
Mike Lynn,Executive vice president/general manager,Minnesota Vikings,1987,
Jerry Reichow,Director of football operations,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Jerry_Reichow
Frank Gilliam,Director of player personnel,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Frank_Gilliam
Bob Hollway,Director of pro personnel,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Bob_Hollway
Jerry Burns,Head coach,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Jerry_Burns
Bob Schnelker,Offensive coordinator,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Bob_Schnelker
Rollie Dotsch,Running backs,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Rollie_Dotsch
John Brunner,Interim running backs,Minnesota Vikings,1987,
Dick Rehbein,Receivers,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Dick_Rehbein
Tom Batta,Tight ends,Minnesota Vikings,1987,
John Michels,Offensive line,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/John_Michels_(guard)
Floyd Peters,Defensive coordinator,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Floyd_Peters
Paul Wiggin,Defensive line,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Paul_Wiggin
Monte Kiffin,Linebackers,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Monte_Kiffin
Pete Carroll,Secondary,Minnesota Vikings,1987,https://en.wikipedia.com/wiki/Pete_Carroll
Tom Batta,Special teams,Minnesota Vikings,1987,
Billy Sullivan,President,New England Patriots,1987,https://en.wikipedia.com/wiki/Billy_Sullivan_(American_football)
Chuck Sullivan,Executive vice president,New England Patriots,1987,https://en.wikipedia.com/w/index.php?title=Chuck_Sullivan&amp;action=edit&amp;redlink=1
Bucko Kilroy,Vice president,New England Patriots,1987,https://en.wikipedia.com/wiki/Bucko_Kilroy
Patrick Sullivan,General manager,New England Patriots,1987,https://en.wikipedia.com/wiki/Patrick_Sullivan_(American_football_executive)
Dick Steinberg,Director of player development,New England Patriots,1987,https://en.wikipedia.com/wiki/Dick_Steinberg
Joe Mendes,Director of college scouting,New England Patriots,1987,https://en.wikipedia.com/w/index.php?title=Joe_Mendes&amp;action=edit&amp;redlink=1
Bill McPeak,Director of pro scouting,New England Patriots,1987,https://en.wikipedia.com/wiki/Bill_McPeak
Raymond Berry,Head coach,New England Patriots,1987,https://en.wikipedia.com/wiki/Raymond_Berry
Les Steckel,Quarterbacks/receivers,New England Patriots,1987,https://en.wikipedia.com/wiki/Les_Steckel
John Polonchek,Quarterbacks/special assistant to the head coach,New England Patriots,1987,https://en.wikipedia.com/w/index.php?title=John_Polonchek&amp;action=edit&amp;redlink=1
Bobby Grier,Offensive backfield,New England Patriots,1987,https://en.wikipedia.com/w/index.php?title=Bobby_Grier_(American_football_coach)&amp;action=edit&amp;redlink=1
Harold Jackson,Receivers,New England Patriots,1987,https://en.wikipedia.com/wiki/Harold_Jackson_(American_football)
Rod Humenuik,Assistant head coach/offensive line,New England Patriots,1987,https://en.wikipedia.com/wiki/Rod_Humenuik
Rod Rust,Defensive coordinator,New England Patriots,1987,https://en.wikipedia.com/wiki/Rod_Rust
Eddie Khayat,Defensive line,New England Patriots,1987,https://en.wikipedia.com/wiki/Eddie_Khayat
Ray Hamilton,Assistant defensive line,New England Patriots,1987,https://en.wikipedia.com/wiki/Ray_Hamilton
Don Shinnick,Linebackers,New England Patriots,1987,https://en.wikipedia.com/wiki/Don_Shinnick
Jim Carr,Defensive backfield,New England Patriots,1987,https://en.wikipedia.com/wiki/Jim_Carr_(American_football)
Dante Scarnecchia,Special teams/tight ends,New England Patriots,1987,https://en.wikipedia.com/wiki/Dante_Scarnecchia
Dean Brittenham,Strength and conditioning,New England Patriots,1987,https://en.wikipedia.com/w/index.php?title=Dean_Brittenham&amp;action=edit&amp;redlink=1
Tom Benson,Owner/General Partner,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Tom_Benson
Jim Finks,President/General Manager,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Jim_Finks
Jim Miller,Vice President of Administration,New Orleans Saints,1987,
Bill Kuharich,Director of Player Personnel,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Bill_Kuharich
Jim Mora,Head Coach,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Jim_E._Mora
Carl Smith,Offensive Coordinator/Quarterbacks,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Carl_Smith_(American_football)
Jim Skipper,Running Backs,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Jim_Skipper
Steve Walters,Wide Receivers,New Orleans Saints,1987,
Joe Marciano,Tight Ends,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Joe_Marciano_(American_football)
Paul Boudreau,Offensive Line,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Paul_Boudreau
Steve Sidwell,Defensive Coordinator/Inside Linebackers,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Steve_Sidwell_(American_football)
John Pease,Defensive Line,New Orleans Saints,1987,https://en.wikipedia.com/wiki/John_Pease_(American_football)
Vic Fangio,Outside Linebackers,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Vic_Fangio
Dom Capers,Defensive Backs,New Orleans Saints,1987,https://en.wikipedia.com/wiki/Dom_Capers
Joe Marciano,Special Teams,New Orleans Saints,1987,
Russell Paternostro,Strength and Conditioning,New Orleans Saints,1987,
Wellington Mara,President,New York Giants,1987,https://en.wikipedia.com/wiki/Wellington_Mara
George Young,General Manager,New York Giants,1987,https://en.wikipedia.com/wiki/George_Young_(American_football_executive)
Tim Rooney,Director of Pro Personnel,New York Giants,1987,
Bill Parcells,Head Coach,New York Giants,1987,https://en.wikipedia.com/wiki/Bill_Parcells
Ron Erhardt,Offensive Coordinator,New York Giants,1987,https://en.wikipedia.com/wiki/Ron_Erhardt
Ray Handley,Offensive Backfield,New York Giants,1987,https://en.wikipedia.com/wiki/Ray_Handley
Pat Hodgson,Receivers,New York Giants,1987,https://en.wikipedia.com/wiki/Pat_Hodgson
Mike Pope,Tight Ends,New York Giants,1987,https://en.wikipedia.com/wiki/Mike_Pope
Fred Hoaglin,Offensive Line,New York Giants,1987,https://en.wikipedia.com/wiki/Fred_Hoaglin
Bill Belichick,Defensive Coordinator,New York Giants,1987,https://en.wikipedia.com/wiki/Bill_Belichick
Lamar Leachman,Defensive Line,New York Giants,1987,
Len Fontes,Defensive Backfield,New York Giants,1987,
Mike Sweatman,Defensive Assistant,New York Giants,1987,
Romeo Crennel,Special Teams,New York Giants,1987,https://en.wikipedia.com/wiki/Romeo_Crennel
Mike Sweatman,Assistant Special Teams,New York Giants,1987,
Johnny Parker,Strength and Conditioning,New York Giants,1987,
Norman Braman,Owner,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Norman_Braman
Harry Gamble,President and Chief Operating Officer,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Harry_Gamble
Joe Woolley,Director of Player Personnel,Philadelphia Eagles,1987,
Buddy Ryan,Head Coach,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Buddy_Ryan
Ted Plumb,Assistant Head Coach/Offense,Philadelphia Eagles,1987,
Doug Scovil,Quarterbacks,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Doug_Scovil
Dave Atkins,Offensive Backs,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Dave_Atkins_(American_football)
Bill Walsh,Offensive Line,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Bill_Walsh_(American_football_player)
Dan Neal,Assistant Offensive Line,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Dan_Neal
Wade Phillips,Defensive Coordinator/Linebackers,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Wade_Phillips
Dale Haupt,Defensive Line,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Dale_Haupt
Jeff Fisher,Defensive Backs,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Jeff_Fisher
Dan Neal,Special Teams,Philadelphia Eagles,1987,
Ronnie Jones,Strength and Conditioning,Philadelphia Eagles,1987,https://en.wikipedia.com/wiki/Ronnie_Jones_(American_football)
Arthur J. Rooney,Chairman of the Board,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Art_Rooney
Daniel M. Rooney,President,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Dan_Rooney
John R. McGinley,Vice President,Pittsburgh Steelers,1987,
"Arthur J. Rooney, Jr.",Vice President,Pittsburgh Steelers,1987,
Dennis P. Thimons,Treasurer,Pittsburgh Steelers,1987,
Joe Gordon,Business Manager,Pittsburgh Steelers,1987,
James A. Boston,Chief Negotiator,Pittsburgh Steelers,1987,
Dan Ferens,Office Manager - Stadium,Pittsburgh Steelers,1987,
Dan Edwards,Publicity Director,Pittsburgh Steelers,1987,
Pat Hanlon,Assistant Publicity Director,Pittsburgh Steelers,1987,
Geraldine Glenn,Director of Ticket Sales,Pittsburgh Steelers,1987,
Jim Ellenberger,Computer Director - Accounting,Pittsburgh Steelers,1987,
Dick Haley,Director of Player Personnel,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Dick_Haley
Tom Modrak,Director of Pro Scouting,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Tom_Modrak
Tom Donahoe,Talent Scout – East,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Tom_Donahoe
Midwest – Jesse Kaye,Talent Scout – Midwest,Pittsburgh Steelers,1987,
Bob Schmitz,Talent Scout – West Coast,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Bob_Schmitz
Chuck Noll,Head Coach,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Chuck_Noll
Tom Moore,Offensive Coordinator,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Tom_Moore_(American_football_coach)
Ron Blackledge,Offensive Line: Tackles/Tight Ends,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Ron_Blackledge
Dick Hoak,Offensive Backfield,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Dick_Hoak
Hal Hunter,Offensive Line: Centers/Guards,Pittsburgh Steelers,1987,"https://en.wikipedia.com/wiki/Hal_Hunter_(American_football,_born_1934)"
Jon Kolb,Computer &amp; Special Teams,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Jon_Kolb
Tony Dungy,Defensive Coordinator,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Tony_Dungy
Dennis Fitzgerald,Computer &amp; Special Teams,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Dennis_Fitzgerald
Joe Greene,Defensive Line,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Joe_Greene_(American_football)
Jed Hughes,Linebackers,Pittsburgh Steelers,1987,https://en.wikipedia.com/wiki/Jed_Hughes
Walt Evans,Conditioning &amp; Training Coach,Pittsburgh Steelers,1987,
Dr. George P. Boucek,Dentist,Pittsburgh Steelers,1987,
Dr. Phillip Buzzelli,Ophthalmologist,Pittsburgh Steelers,1987,
Dr. Thomas W. Cowan,"Physician, Orthopedic",Pittsburgh Steelers,1987,
Dr. David S. Huber,"Physician, M.D.",Pittsburgh Steelers,1987,
Dr. Joseph C. Maroon,Neurological Surgery Consultant,Pittsburgh Steelers,1987,
Dr. Richard Rydze,"Physician, M.D.",Pittsburgh Steelers,1987,
Dr. Abraham J.Twerski,"Physician, Consultant",Pittsburgh Steelers,1987,
Dr. Anthony P. Yates,"Physician, M.D.",Pittsburgh Steelers,1987,
Ralph Berlin,Trainer,Pittsburgh Steelers,1987,
Fran Feld,Trainer,Pittsburgh Steelers,1987,
Anthony Parisi,Equipment Manager,Pittsburgh Steelers,1987,
Rodgers Freyvogel,Field Manager,Pittsburgh Steelers,1987,
Bob McCartney,Video &amp; Film Director,Pittsburgh Steelers,1987,
"Mike Fabus, Bill Amatucci",Photographers,Pittsburgh Steelers,1987,
Alex Spanos,Chairman of the Board and President,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Alex_Spanos
Steve Ortmayer,Director of Football Operations,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Steve_Ortmayer
Johnny Sanders,Assistant Director of Football Operations,San Diego Chargers,1987,
Chet Franklin,Director of Player Personnel,San Diego Chargers,1987,
Rudy Feldman,Director of Pro Personnel,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Rudy_Feldman
Al Saunders,Head Coach,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Al_Saunders
Dave Levy,Offensive Coordinator,San Diego Chargers,1987,
Roger Theder,Quarterbacks,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Roger_Theder
Bobby Jackson,Running Backs,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Bobby_Jackson_(American_football_coach)
Charlie Joiner,Receivers,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Charlie_Joiner
Ron Lynn,Defensive Coordinator,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Ron_Lynn
Gunther Cunningham,Defensive Line,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Gunther_Cunningham
Mike Haluchak,Linebackers,San Diego Chargers,1987,https://en.wikipedia.com/wiki/Mike_Haluchak
Wayne Sevier,Special Teams,San Diego Chargers,1987,
"Edward J. DeBartolo, Jr.",Owner,San Francisco 49ers,1987,"https://en.wikipedia.com/wiki/Edward_J._DeBartolo,_Jr."
Bill Walsh,President,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Bill_Walsh_(American_football_coach)
Carmen Policy,Vice President/General Counsel,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Carmen_Policy
John McVay,Vice President/General Manager,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/John_McVay
Neal Dahlen,Administrator of Football Operations,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Neal_Dahlen
Tony Razzano,Director of College Scouting,San Francisco 49ers,1987,
Allan Webb,Director of Pro Personnel,San Francisco 49ers,1987,
Norb Hecker,Executive Administrative Assistant,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Norb_Hecker
Bill Walsh,Head Coach,San Francisco 49ers,1987,
Mike Holmgren,Quarterbacks,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Mike_Holmgren
Sherman Lewis,Running Backs,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Sherman_Lewis
Dennis Green,Receivers,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Dennis_Green
Bobb McKittrick,Offensive Line,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Bobb_McKittrick
George Seifert,Defensive Coordinator,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/George_Seifert
Fred von Appen,Defensive Line,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Fred_von_Appen
Bill McPherson,Linebackers,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Bill_McPherson
Ray Rhodes,Defensive Backs,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Ray_Rhodes
Tommy Hart,Defensive Assistant,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Tommy_Hart
Lynn Stiles,Special Teams,San Francisco 49ers,1987,https://en.wikipedia.com/wiki/Lynn_Stiles
Jerry Attaway,Physical Development Coordinator,San Francisco 49ers,1987,
Mike McCormack,President/General Manager,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Mike_McCormack_(American_football)
Chuck Allen,Vice President/Assistant General Manager,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Chuck_Allen
Mike Allman,Player Personnel Director,Seattle Seahawks,1987,
Rick Thompson,Assistant Player Personnel Director,Seattle Seahawks,1987,
Randy Mueller,Pro Personnel Assistant,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Randy_Mueller
Chuck Knox,Head Coach,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Chuck_Knox
Tom Catlin,Assistant Head Coach,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Tom_Catlin
Steve Moore,Offensive Coordinator/Receivers,Seattle Seahawks,1987,
Ken Meyer,Quarterbacks,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Ken_Meyer
Chick Harris,Offensive Backs,Seattle Seahawks,1987,https://en.wikipedia.com/w/index.php?title=Chick_Harris&amp;action=edit&amp;redlink=1
Russ Purnell,Tight Ends,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Russ_Purnell
Kent Stephenson,Offensive Line,Seattle Seahawks,1987,
Tom Catlin,Defensive Coordinator/Linebackers,Seattle Seahawks,1987,
George Dyer,Defensive Line,Seattle Seahawks,1987,
Rusty Tillman,Assistant Linebackers,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Rusty_Tillman
Ralph Hawkins,Defensive Backs,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Ralph_Hawkins_(American_football)
Joe Vitt,Special Assignments,Seattle Seahawks,1987,https://en.wikipedia.com/wiki/Joe_Vitt
Rusty Tillman,Special Teams,Seattle Seahawks,1987,
Russ Purnell,Assistant Special Teams,Seattle Seahawks,1987,
Bill Bidwill,President,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Bill_Bidwill
Larry Wilson,Director of Pro Personnel,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Larry_Wilson_(American_football)
George Boone,Director of Player Personnel,St. Louis Cardinals (NFL),1987,
Gene Stallings,Head Coach,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Gene_Stallings
Jim Shofner,Offensive Coordinator,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Jim_Shofner
Hank Kuhlmann,Running Backs,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Hank_Kuhlmann
Mal Moore,Receivers,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Mal_Moore
Tom Bresnahan,Offensive Line,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Tom_Bresnahan
Leon McLaughlin,Special Assistant/Quality Control,St. Louis Cardinals (NFL),1987,https://en.wikipedia.com/wiki/Leon_McLaughlin
